FACILITY,FIELD_FAB,ALL_LOTS,DATETIME,TEXT,PREDICTION
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:57.326284+01:00,RULE_LTS1 0.0007410049438476 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:08:58.18752+01:00,ChangeCarrier_Scan_Go 0.0007860660552978 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:07.060714+01:00,RULE_LTS1 0.0009169578552246 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:05.004706+01:00,MVOUT_Context_Lot_Scan_Go 0.0020198822021484 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:13.102943+01:00,Lot_Next_Oper_Scan_Go 0.0009758472442626 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:14.664882+01:00,LOT_TELTAG_REFRESH_INTELLION_NEW 0.00130295753479 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:20.809685+01:00,Start_PHOTO_ISL_Scan_Go 0.0008578300476074 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:26.51008+01:00,Model_Context_Scan_Go 0.0008068084716796 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:27.143939+01:00,RULE_LTS1 0.0017468929290771 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:36.383615+01:00,MVOUT_Context_Lot_Scan_Go 0.0009028911590576 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:38.933525+01:00,RULE_LTS1 0.0009119510650634 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:49.581668+01:00,RULE_LTS1 0.0007789134979248 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:45.501977+01:00,MVOUT_Context_Lot_Scan_Go 0.0006740093231201 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:55.379918+01:00,RULE_LTS1 0.0008158683776855 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:09:56.343951+01:00,RULE_LTS1 0.0009257793426513 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:03.421885+01:00,Lot_Next_Oper_Scan_Go 0.0009210109710693 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:04.602532+01:00,RULE_LTS1 0.000929832458496 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:09.389767+01:00,RULE_LTS1 0.0008618831634521 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:19.286605+01:00,Start_METAL_RTA_Scan_Go 0.0009081363677978 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:19.980815+01:00,Lot_Next_Oper_Scan_Go 0.0008599758148193 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:31.849146+01:00,RULE_LTS1 0.0006940364837646 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:35.832897+01:00,Start_METAL_SSW_Scan_Go 0.132941007614136 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:40.480773+01:00,Start_CD_Scan_Go 0.0009641647338867 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:47.907415+01:00,Model_Context_Scan_Go 0.0008599758148193 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:54.886865+01:00,Start_TM_Scan_Go 0.0008649826049804 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:10:58.539493+01:00,PROCESSWORK_TM 0.0007181167602539 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:11.103017+01:00,Model_Context_Scan_Go 0.164661169052124 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:12.51567+01:00,MVOUT_Context_Lot_Scan_Go 0.000910997390747 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:17.325496+01:00,RULE_LTS1 0.0010619163513183 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:20.651643+01:00,RULE_LTS1 0.0006630420684814 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:24.742249+01:00,RULE_LTS1 0.0010318756103515 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:27.337147+01:00,RULE_LTS1 0.0008530616760253 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:29.840677+01:00,RULE_LTS1 0.0008020401000976 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:35.311825+01:00,RULE_LTS1 0.0007350444793701 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:41.063419+01:00,Model_Context_Scan_Go 0.0008881092071533 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:46.998016+01:00,Lot_Next_Oper_Scan_Go 0.0009219646453857 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:44.387413+01:00,Start_IMPLANT_Scan_Go 0.0008690357208251 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:53.78981+01:00,RULE_LTS1 0.81099796295166 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:49.06561+01:00,MVOUT_Context_Lot_Scan_Go 0.0010781288146972 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:11:58.164257+01:00,RULE_LTS1 0.0008261203765869 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:01.775773+01:00,Model_Context_Scan_Go 0.00124192237854 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:09.323246+01:00,RULE_LTS1 0.0905358791351318 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:15.202977+01:00,RULE_LTS1 0.0008471012115478 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:09.856934+01:00,Start_PHOTO_ISL_Scan_Go 0.0010449886322021 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:16.448714+01:00,Start_METAL_SSW_Scan_Go 0.0008778572082519 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:22.645669+01:00,PROCESSWORK_TM 0.0008699893951416 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:25.654378+01:00,ChangeCarrier_Scan_Go 0.0008230209350585 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:33.779152+01:00,RULE_LTS1 0.0008449554443359 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:36.323835+01:00,Model_Context_Scan_Go 0.0008981227874755 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:40.207684+01:00,MVOUT_Context_Lot_Scan_Go 0.0009300708770751 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:43.598795+01:00,MVOUT_Context_Lot_Scan_Go 0.0009050369262695 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:51.399908+01:00,RULE_LTS1 0.0007641315460205 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:57.918486+01:00,RULE_LTS1 0.0007829666137695 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:12:52.905383+01:00,MVOUT_Context_Lot_Scan_Go 0.000823974609375 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:00.445736+01:00,RULE_LTS1 0.0011031627655029 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:06.410409+01:00,RULE_LTS1 0.0009479522705078 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:11.740426+01:00,RULE_LTS1 0.0009820461273193 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:12.627245+01:00,RULE_LTS1 0.0009410381317138 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:26.739818+01:00,Start_REMOVAL_DRS_Scan_Go 0.0009498596191406 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:35.092372+01:00,RULE_LTS1 0.000741958618164 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:30.287191+01:00,MVOUT_Context_Lot_Scan_Go 0.0010180473327636 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:37.607347+01:00,RULE_LTS1 0.0008540153503417 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:43.807478+01:00,PROCESSWORK_TM 0.0010249614715576 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:46.456098+01:00,Model_Context_Scan_Go 0.000931978225708 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:51.277804+01:00,RTD_WIPPER_TRANSPORT_DEST 0.0009279251098632 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:13:54.908115+01:00,RULE_LTS1 0.000939130783081 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:02.047757+01:00,Model_Context_Scan_Go 0.0007529258728027 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:04.950443+01:00,RULE_LTS1 0.0008931159973144 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:10.176263+01:00,RULE_LTS1 0.0009331703186035 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:17.907041+01:00,Model_Context_Scan_Go 0.0008771419525146 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:15.213971+01:00,ChangeCarrier_Scan_Go 0.0008950233459472 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:27.590103+01:00,Lot_Next_Oper_Scan_Go 0.0008308887481689 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:22.789895+01:00,Start_CLEANING_WBP_Scan_Go 0.0007140636444091 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:32.404673+01:00,Model_Context_Scan_Go 0.0009570121765136 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:36.319905+01:00,RULE_LTS1 0.0007350444793701 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:38.705716+01:00,MVOUT_Context_Lot_Scan_Go 0.0008800029754638 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:52.532587+01:00,RULE_LTS1 0.0008051395416259 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:14:54.195398+01:00,Start_REMOVAL_DRS_Scan_Go 0.000817060470581 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:01.847769+01:00,RULE_LTS1 0.0009119510650634 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:04.193833+01:00,RULE_LTS1 0.0008490085601806 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:09.926523+01:00,PROCESSWORK_TM 0.0008120536804199 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:10.621959+01:00,PROCESSWORK_TM 0.0008611679077148 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:19.472285+01:00,RULE_LTS1 0.0008668899536132 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:16.067368+01:00,MVOUT_Context_Lot_Scan_Go 0.0009000301361083 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:23.924331+01:00,RULE_LTS1 0.0009269714355468 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:29.23948+01:00,RULE_LTS1 0.000946044921875 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:30.89492+01:00,RULE_LTS1 0.0009708404541015 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:25.022064+01:00,MVOUT_Context_Lot_Scan_Go 0.0009641647338867 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:40.964848+01:00,RULE_LTS1 0.0009188652038574 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:39.717255+01:00,Start_REMOVAL_DRS_Scan_Go 0.0008242130279541 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:42.627307+01:00,RULE_LTS1 0.0007798671722412 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:47.907332+01:00,RULE_LTS1 0.0007519721984863 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:48.308976+01:00,RULE_LTS1 0.0007121562957763 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:52.747452+01:00,Lot_Next_Oper_Scan_Go 0.0009839534759521 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:00.546393+01:00,RULE_LTS1 0.0042200088500976 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:15:58.548136+01:00,ChangeCarrier_Scan_Go 0.0010910034179687 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:05.236509+01:00,RULE_LTS1 0.0008189678192138 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:07.375722+01:00,RULE_LTS1 0.0009059906005859 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:08.826099+01:00,RULE_LTS1 0.0007498264312744 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:14.567209+01:00,RULE_LTS1 0.0011079311370849 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:10.176783+01:00,MVOUT_Context_Lot_Scan_Go 0.000756025314331 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:15.235992+01:00,Model_Context_Scan_Go 0.000939130783081 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:23.508184+01:00,RULE_LTS1 0.0008881092071533 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:24.190501+01:00,MVOUT_Context_Lot_Scan_Go 0.0007829666137695 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:27.756002+01:00,Model_Context_Scan_Go 0.0009608268737792 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:31.46808+01:00,ALIGN_BATCH_Scan_Go 0.0008308887481689 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:37.972239+01:00,RULE_LTS1 0.0009241104125976 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:40.766877+01:00,Ass_Eqp_Enable_Scan_Go 0.0009560585021972 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:43.652911+01:00,RULE_LTS1 0.0008370876312255 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:49.12012+01:00,RULE_LTS1 0.000802993774414 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:49.996822+01:00,RULE_LTS1 0.0009839534759521 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:45.683772+01:00,Model_Context_Scan_Go 0.000910997390747 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:53.566708+01:00,RULE_LTS1 0.0009019374847412 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:56.458035+01:00,RULE_LTS1 0.0007619857788085 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:56.764887+01:00,RULE_LTS1 0.0008378028869628 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:16:59.503244+01:00,RULE_LTS1 0.0008039474487304 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:05.54334+01:00,RULE_LTS1 0.0008070468902587 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:06.213584+01:00,MVOUT_Context_Lot_Scan_Go 0.0007870197296142 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:12.836052+01:00,RULE_LTS1 0.623769998550415 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:16.366189+01:00,RULE_LTS1 0.0008840560913085 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:19.280624+01:00,RULE_LTS1 0.0007297992706298 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:13.806001+01:00,MVOUT_Context_Lot_Scan_Go 0.0009069442749023 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:21.744323+01:00,RULE_LTS1 0.0010499954223632 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:27.426205+01:00,RULE_LTS1 0.0018768310546875 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:30.727573+01:00,Lot_Next_Oper_Scan_Go 0.000802993774414 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:33.686681+01:00,Start_EPI_PARFILE_VEL_Scan_Go 0.0007820129394531 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:38.054272+01:00,RULE_LTS1 0.0007338523864746 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:39.069331+01:00,Lot_Next_Oper_Scan_Go 0.0008158683776855 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:42.734098+01:00,RULE_LTS1 0.0008401870727539 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:44.416753+01:00,Start_DEFECT_Scan_Go 0.0008759498596191 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:52.170809+01:00,Associa_LOT_DISTAG 0.0008320808410644 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:17:56.956081+01:00,ALIGN_BATCH_Scan_Go 0.0008258819580078 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:03.538254+01:00,Start_TM_Scan_Go 0.0009028911590576 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:05.342835+01:00,Model_Context_Scan_Go 0.0023682117462158 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:15.569074+01:00,MVOUT_Context_Lot_Scan_Go 0.333349943161011 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:18.312716+01:00,Model_Context_Scan_Go 0.0009329319000244 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:24.635592+01:00,RULE_LTS1 0.0008468627929687 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:24.810522+01:00,Model_Context_Scan_Go 0.0007641315460205 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:31.856337+01:00,Lot_Next_Oper_Scan_Go 0.0015130043029785 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:30.717543+01:00,ChangeCarrier_Scan_Go 0.211810111999512 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:39.444989+01:00,RULE_LTS1 0.0022439956665039 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:43.648422+01:00,RULE_LTS1 0.725346803665161 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:49.325129+01:00,RULE_LTS1 0.001213788986206 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:49.827967+01:00,RULE_LTS1 0.0010302066802978 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:57.149381+01:00,Start_PHOTO_ISL_Scan_Go 0.0008230209350585 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:18:59.199909+01:00,Model_Context_Scan_Go 0.0009870529174804 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:06.203965+01:00,RULE_LTS1 0.0009269714355468 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:03.349146+01:00,MVOUT_Context_Lot_Scan_Go 0.0007739067077636 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:11.374751+01:00,RULE_LTS1 0.0009469985961914 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:16.332067+01:00,RULE_LTS1 0.0009031295776367 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:10.990097+01:00,MVOUT_Context_Lot_Scan_Go 0.00089693069458 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:19.730928+01:00,RULE_LTS1 0.0009548664093017 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:21.697684+01:00,Start_OV_Scan_Go 0.0008289813995361 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:27.740637+01:00,MVOUT_Context_Lot_Scan_Go 0.0009241104125976 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:31.50079+01:00,Model_Context_Scan_Go 0.0009050369262695 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:38.257862+01:00,MVOUT_Context_Lot_Scan_Go 0.0006520748138427 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:45.57904+01:00,RULE_LTS1 0.0008821487426757 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:41.431177+01:00,Model_Context_Scan_Go 0.0009458065032958 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:46.616391+01:00,Start_CD_Scan_Go 0.0009479522705078 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:55.336592+01:00,RULE_LTS1 0.0007300376892089 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:49.085543+01:00,ChangeCarrier_Scan_Go 0.0009222030639648 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:19:54.263335+01:00,Model_Context_Scan_Go 0.000885009765625 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 08:20:00.465165+01:00,RULE_LTS1 0.000842809677124 CTNSX00362,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:11.721808+01:00,RULE_LTS1 11.2919640541077 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:12.55938+01:00,RULE_LTS1 10.0575280189514 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:16.505521+01:00,RULE_LTS1 6.42414212226868 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:21.705732+01:00,Get_context_etch_MS_E 8.28093886375427 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:36.478312+01:00,RULE_LTS1 15.1236848831177 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:42.297997+01:00,RULE_LTS1 8.89362406730652 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:37.93008+01:00,Model_Context_Scan_Go 11.3843448162079 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:44.589805+01:00,RULE_LTS1 7.00586700439453 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:47.708082+01:00,RULE_LTS1 4.15402722358704 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:49.371476+01:00,Model_Context_Scan_Go 1.18190598487854 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:57.200314+01:00,RULE_LTS1 1.50240707397461 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:45:58.262024+01:00,RTD_WIPPER_TRANSPORT_DEST 0.641777038574219 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:03.222653+01:00,RULE_LTS1 0.0011320114135742 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:11.084491+01:00,RULE_LTS1 0.0009939670562744 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:09.742831+01:00,Lot_Next_Oper_Scan_Go 0.0014529228210449 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:14.34934+01:00,Lot_Next_Oper_Scan_Go 0.117289066314697 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:19.233531+01:00,RULE_LTS1 0.0009160041809082 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:20.35467+01:00,RULE_LTS1 0.0008230209350585 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:26.776261+01:00,RULE_LTS1 0.0008189678192138 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:30.568575+01:00,Start_REMOVAL_DRS_Scan_Go 0.0007579326629638 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:34.013574+01:00,RULE_LTS1 0.0007810592651367 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:35.145722+01:00,RULE_LTS1 0.0008211135864257 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:45.436145+01:00,RULE_LTS1 1.2966320514679 CTNSX00361,1
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:41.483931+01:00,Start_IMPLANT_Scan_Go 0.0007209777832031 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:53.927758+01:00,PROCESSWORK_TM 0.0009138584136962 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:46:51.123133+01:00,Model_Context_Scan_Go 0.0009980201721191 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:47:00.707027+01:00,RULE_LTS1 0.368251085281372 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:47:01.142962+01:00,Start_ETCHING_Scan_Go 0.0021369457244873 CTNSX00361,0
FAB,LDB_5D,****ALLLOTS****,23/01/2024 07:47:11.214939+01:00,RULE_LTS1 0.0008869171142578 CTNSX00361,0
